sentiment,latitude,longitude
0.365,51.508802,0.006362
0.3333333333333333,51.508802,0.006362
0,51.508802,0.006362
0,51.508802,0.006362
0,51.508802,0.006362
0,51.508802,0.006362
0.4083333333333334,51.508802,0.006362
0.8,51.508802,0.006362
-0.2,51.508802,0.006362
51.508802,0.006362,
0,51.508802,0.006362
0,51.508802,0.006362
0,51.508802,0.006362
0.1363636363636363,51.50827,0.008892
0,51.50827,0.008892
0,51.50827,0.008892
0,51.50827,0.008892
0.6953125,51.50827,0.008892
0.4785714285714286,51.50827,0.008892
0.4666666666666666,51.50827,0.008892
0.2,51.50827,0.008892
0.1215909090909091,51.50827,0.008892
0.3,51.50827,0.008892
0.8125,51.50827,0.008892
0.22,51.50827,0.008892
0.75,51.50827,0.008892
0,51.50827,0.008892
0.925,51.510057,0.005064
0,51.510057,0.005064
0.1,51.510057,0.005064
0.5,51.510057,0.005064
0.25,51.510057,0.005064
0.7749999999999999,51.510057,0.005064
0.2,51.510057,0.005064
0,51.510057,0.005064
0,51.510057,0.005064
0,51.510057,0.005064
0.4,51.510057,0.005064
0,51.510057,0.005064
0.75,51.510057,0.005064
0,51.510057,0.005064
0.32,51.510057,0.005064
0,51.510057,0.005064
0.5666666666666668,51.510057,0.005064
0.1655411255411255,51.510057,0.005064
0.4933333333333333,51.510057,0.005064
0.1333333333333333,51.510057,0.005064
0.8125,51.510057,0.005064
-0.05,51.510057,0.005064
0.2428571428571428,51.510057,0.005064
0.2,51.510057,0.005064
0.55,51.510057,0.005064
0.1,51.510057,0.005064
0.8,51.508264,0.008977
0.7,51.508041,0.008937
0.6,51.507907,0.008121
0.3571428571428571,51.507907,0.008121
0.7,51.507907,0.008121
0,51.507907,0.008121
0.0875,51.507907,0.008121
0.35,51.507907,0.008121
1,51.507907,0.008121
0,51.507907,0.008121
0.5,51.507907,0.008121
0.24,51.507907,0.008121
0.05,51.507907,0.008121
0.2857142857142857,51.507907,0.008121
0,51.507907,0.008121
-0.095833333,51.507907,0.008121
0.4875,51.507907,0.008121
0.1238095238095238,51.507907,0.008121
0.75,51.507907,0.008121
0,51.507907,0.008121
0.2,51.52733,-0.00707
0,51.52733,-0.00707
0.75,51.52733,-0.00707
0.2,51.52733,-0.00707
0.5900000000000001,51.52733,-0.00707
0,51.52733,-0.00707
0,51.52733,-0.00707
0,51.52733,-0.00707
0,51.52733,-0.00707
51.52733,-0.00707,
0.5,51.52733,-0.00707
0,51.52733,-0.00707
0,51.52733,-0.00707
0,51.52733,-0.00707
0.2,51.52733,-0.00707
0,51.52733,-0.00707
0,51.52733,-0.00707
0,51.52733,-0.00707
0.9,51.52733,-0.00707
0.2,51.52733,-0.00707
0,51.52733,-0.00707
0.5,51.52733,-0.00707
0,51.52733,-0.00707
0.2,51.52733,-0.00707
51.52733,-0.00707,
0,51.52733,-0.00707
0,51.52733,-0.00707
0.2,51.52733,-0.00707
0.6599999999999999,51.52733,-0.00707
0.5,51.52733,-0.00707
1,51.52733,-0.00707
0.2777777777777778,51.52733,-0.00707
0.85,51.52733,-0.00707
0.2777777777777778,51.52733,-0.00707
0,51.52733,-0.00707
0,51.52733,-0.00707
0.2,51.52733,-0.00707
0.2,51.52733,-0.00707
0.2333333333333333,51.505381,-0.019268
0.3555555555555556,51.505381,-0.019268
1,51.505381,-0.019268
0.6,51.505381,-0.019268
51.505381,-0.019268,
0,51.505648,-0.015299
0.8,51.536317,0.009354
0,51.516467,0.009548
0,51.516467,0.009548
0.7500000000000001,51.50535,-0.019301
0,51.509252,-0.002634
0,51.509252,-0.002634
0.75,51.514353,0.008173
0.2,51.514353,0.008173
0.5,51.514353,0.008173
0.3,51.514353,0.008173
0.4166666666666667,51.514353,0.008173
0.2827380952380952,51.514353,0.008173
0.25,51.514353,0.008173
0.025,51.514353,0.008173
0,51.514353,0.008173
0.6,51.514353,0.008173
0,51.514353,0.008173
0.4375,51.514353,0.008173
0,51.514353,0.008173
0,51.514353,0.008173
0,51.514353,0.008173
0,51.514353,0.008173
1,51.506171,-0.018721
0,51.514046,0.008226
1,51.514046,0.008226
0.4,51.514046,0.008226
0.1371428571428571,51.514046,0.008226
0.4,51.514046,0.008226
0.4,51.514046,0.008226
0.3249999999999999,51.514046,0.008226
0.6,51.514046,0.008226
0.3369642857142857,51.514046,0.008226
0.4166666666666667,51.514046,0.008226
0.55,51.514046,0.008226
0,51.514046,0.008226
0,51.514046,0.008226
0.3666666666666667,51.514046,0.008226
0,51.514046,0.008226
0,51.514046,0.008226
0,51.514046,0.008226
0,51.514046,0.008226
0,51.514046,0.008226
0.1999999999999999,51.514046,0.008226
0.1999999999999999,51.514046,0.008226
0.1999999999999999,51.514046,0.008226
0.1999999999999999,51.514046,0.008226
0.85,51.506138,-0.017939
0,51.511218,-0.019431
0.6,51.506361,-0.019117
0,51.506361,-0.019117
-0.25,51.506184,-0.017648
0.2,51.506184,-0.017648
0.35,51.506184,-0.017648
0,51.506184,-0.017648
1,51.530097,-0.007331
0.65,51.530097,-0.007331
0,51.516467,0.009548
0.45,51.506368,-0.013916
0.6,51.506368,-0.013916
0.85,51.506368,-0.013916
0.2,51.506368,-0.013916
0.7500000000000001,51.508295,0.0031
0,51.505338,-0.019717
0.56875,51.505338,-0.019717
-0.166666667,51.505402,-0.019431
-0.051851852,51.505402,-0.019431
-0.166666667,51.505817,-0.019387
0.2,51.511531,-0.013564
0.925,51.507556,0.008538
0,51.507556,0.008538
1,51.507556,0.008538
0.2,51.507556,0.008538
0.4233333333333333,51.507556,0.008538
0.1714285714285714,51.507556,0.008538
0.8,51.507556,0.008538
0.5187499999999999,51.507556,0.008538
0,51.507556,0.008538
0.1928571428571428,51.507556,0.008538
0.55,51.507556,0.008538
0,51.507556,0.008538
0,51.507556,0.008538
0,51.507556,0.008538
0.009206349,51.507556,0.008538
0.023660714,51.507556,0.008538
51.507556,0.008538,
0,51.507556,0.008538
1,51.513303,0.006415
0.6,51.513303,0.006415
0.369551282,51.513303,0.006415
0.2299999999999999,51.513303,0.006415
0.2,51.513303,0.006415
0,51.513303,0.006415
0.3309523809523809,51.513303,0.006415
0.2410714285714285,51.513303,0.006415
0.1444444444444445,51.513303,0.006415
0.2,51.513303,0.006415
0,51.513303,0.006415
0,51.513303,0.006415
0,51.513303,0.006415
0,51.513303,0.006415
0.5,51.50983,0.001287
0,51.50983,0.001287
0,51.50983,0.001287
0.4857142857142857,51.50983,0.001287
0,51.50983,0.001287
0.39,51.50983,0.001287
0.925,51.50983,0.001287
0,51.50983,0.001287
0.325,51.50983,0.001287
0.625,51.50983,0.001287
0,51.50983,0.001287
0,51.50983,0.001287
0.7975,51.50983,0.001287
0.2,51.50983,0.001287
1,51.50983,0.001287
0,51.50983,0.001287
0,51.511146,0.012027
0.8,51.511146,0.012027
0.2,51.511146,0.012027
0.4,51.511146,0.012027
0,51.511146,0.012027
0.5,51.506759,-0.010353
0.7500000000000001,51.506759,-0.010353
1,51.506759,-0.010353
0.4,51.506759,-0.010353
0,51.50686,-0.010558
0.2208333333333333,51.507556,0.008538
0.2,51.507556,0.008538
0,51.507556,0.008538
0,51.507556,0.008538
0.4583333333333333,51.507556,0.008538
0.066666667,51.507556,0.008538
0.7333333333333334,51.507556,0.008538
0.2,51.507556,0.008538
0.675,51.507556,0.008538
0,51.507556,0.008538
0.9375,51.505695,-0.015224
1,51.505695,-0.015224
0.5,51.505695,-0.015224
1,51.505695,-0.015224
0.5833333333333334,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
0.7,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
0.75,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
0.9375,51.505695,-0.015224
0.78,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.625,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.925,51.505695,-0.015224
0.5,51.505695,-0.015224
1,51.505695,-0.015224
51.505695,-0.015224,
1,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
 A+F5)</a>,,
,,
,,
,,
,,
,,
,,
1,51.505695,-0.015224
,,
,,
,,
,,
,,
,,
,,
,,
1,51.505695,-0.015224
51.505695,-0.015224,
1,51.505695,-0.015224
1,51.505695,-0.015224
,,
,,
,,
0,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
 A+F5)</a>,,
,,
1,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
,,
,,
,,
,,
,,
1,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
0.9,51.505695,-0.015224
 A+F5)</a>,,
,,
1,51.505695,-0.015224
0.9,51.505695,-0.015224
1,51.505695,-0.015224
,,
,,
,,
,,
,,
1,51.505695,-0.015224
0.925,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
0.975,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
0.5420200892857142,51.505695,-0.015224
1,51.505695,-0.015224
0.6,51.505695,-0.015224
1,51.505695,-0.015224
0.8,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
0.45,51.505695,-0.015224
0.2,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.4,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
0.6,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.5666666666666667,51.505695,-0.015224
0.6,51.505695,-0.015224
0.9765625,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
1,51.505695,-0.015224
0.5,51.505695,-0.015224
0.8571428571428571,51.505695,-0.015224
0,51.505695,-0.015224
0.675,51.505695,-0.015224
0.5,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.8,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
,,
,,
,,
0,51.505695,-0.015224
,,
,,
,,
0.3125,51.505695,-0.015224
0.5700000000000001,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.4666666666666666,51.505695,-0.015224
0.2142857142857142,51.505695,-0.015224
0,51.505695,-0.015224
0.2777777777777778,51.505695,-0.015224
0.353030303,51.505695,-0.015224
0,51.505695,-0.015224
0.5875,51.505695,-0.015224
0,51.505695,-0.015224
0.425,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
1,51.505695,-0.015224
0.425,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.15,51.505695,-0.015224
0.55,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
0,51.505695,-0.015224
-0.125,51.505695,-0.015224
0,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
0,51.505695,-0.015224
51.505695,-0.015224,
51.505695,-0.015224,
0,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
0,51.505695,-0.015224
-0.125,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
0,51.505695,-0.015224
-0.125,51.505695,-0.015224
0,51.505695,-0.015224
-0.125,51.505695,-0.015224
1,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
-0.125,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.4666666666666666,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.55,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.4523809523809524,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
0,51.505695,-0.015224
0.7,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.4523809523809524,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.4523809523809524,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.4523809523809524,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.55,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
51.505695,-0.015224,
0,51.505695,-0.015224
0.1875,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.1875,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.1875,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.3333333333333333,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0,51.505695,-0.015224
0.4453125,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
1,51.505695,-0.015224
0,51.505695,-0.015224
0.375,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.6,51.505695,-0.015224
0,51.505695,-0.015224
0.4523809523809524,51.505695,-0.015224
0.5,51.505695,-0.015224
1,51.505695,-0.015224
0.1875,51.505695,-0.015224
0.1875,51.505695,-0.015224
1,51.505695,-0.015224
0.1875,51.505695,-0.015224
0.375,51.505695,-0.015224
0.375,51.505695,-0.015224
0,51.505695,-0.015224
0.375,51.505695,-0.015224
0.375,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
,,
,,
,,
,,
0.375,51.505695,-0.015224
0,51.505695,-0.015224
0.5,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.390625,51.505695,-0.015224
0.390625,51.505695,-0.015224
0,51.505695,-0.015224
0.390625,51.505695,-0.015224
0.375,51.505695,-0.015224
0.375,51.505695,-0.015224
0.390625,51.505695,-0.015224
0.390625,51.505695,-0.015224
0.390625,51.505695,-0.015224
0.375,51.505695,-0.015224
0.6,51.505695,-0.015224
0.375,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.375,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.5,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
0,51.505695,-0.015224
0.3285714285714285,51.505695,-0.015224
1,51.505695,-0.015224
0.79,51.514046,0.008226
51.514046,0.008226,
0.1,51.514046,0.008226
0.4,51.514046,0.008226
0.4,51.514046,0.008226
0.2,51.514046,0.008226
0,51.514046,0.008226
0.1,51.514046,0.008226
0.4375,51.514046,0.008226
0,51.514046,0.008226
0,51.514046,0.008226
0.5,51.514046,0.008226
0.4,51.514046,0.008226
0.3999999999999999,51.507687,0.008347
0.25,51.507687,0.008347
0,51.507687,0.008347
0,51.507687,0.008347
1,51.508163,0.008164
0.45,51.508163,0.008164
0.5,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
0.78,51.523934,-0.007939
1,51.523934,-0.007939
,,
,,
,,
1,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
,,
,,
,,
,,
,,
0.3333333333333333,51.523934,-0.007939
1,51.523934,-0.007939
,,
,,
,,
,,
,,
1,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
0.85,51.523934,-0.007939
 A+F5)</a>,,
,,
1,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
51.523934,-0.007939,
1,51.523934,-0.007939
0.7,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
0.5,51.523934,-0.007939
0.5,51.523934,-0.007939
0,51.523934,-0.007939
51.523934,-0.007939,
51.523934,-0.007939,
0,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
,,
,,
,,
,,
,,
0.5,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
0.5,51.523934,-0.007939
0.5,51.523934,-0.007939
0,51.523934,-0.007939
 A+F5)</a>,,
,,
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
51.523934,-0.007939,
51.523934,-0.007939,
0,51.523934,-0.007939
0,51.523934,-0.007939
,,
,,
,,
,,
,,
,,
,,
,,
0,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
0.55,51.523934,-0.007939
0.8571428571428571,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
51.523934,-0.007939,
0,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
51.523934,-0.007939,
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
51.523934,-0.007939,
,,
,,
,,
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
,,
,,
,,
,,
,,
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
51.523934,-0.007939,
0.75,51.523934,-0.007939
51.523934,-0.007939,
0,51.523934,-0.007939
1,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
0.75,51.523934,-0.007939
0.75,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0.75,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
51.523934,-0.007939,
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
1,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0.3,51.523934,-0.007939
0.3,51.523934,-0.007939
0.3,51.523934,-0.007939
0.3,51.523934,-0.007939
0.3,51.523934,-0.007939
51.523934,-0.007939,
0.3,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
0.3,51.523934,-0.007939
0,51.523934,-0.007939
0.3,51.523934,-0.007939
0.3,51.523934,-0.007939
0,51.523934,-0.007939
0.3,51.523934,-0.007939
0,51.523934,-0.007939
0.3285714285714285,51.523934,-0.007939
0.3285714285714285,51.523934,-0.007939
0,51.523934,-0.007939
0,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
-0.125,51.523934,-0.007939
0,51.523934,-0.007939
0.1363636363636363,51.523934,-0.007939
0.71875,51.519249,-0.003443
0.5,51.519249,-0.003443
0,51.519249,-0.003443
0,51.519249,-0.003443
0.7,51.519249,-0.003443
1,51.519249,-0.003443
0,51.519249,-0.003443
1,51.519249,-0.003443
0.6000000000000001,51.519249,-0.003443
1,51.519249,-0.003443
0.4,51.519249,-0.003443
0.78,51.519249,-0.003443
1,51.519249,-0.003443
1,51.519249,-0.003443
1,51.519249,-0.003443
1,51.519249,-0.003443
0,51.519249,-0.003443
1,51.519249,-0.003443
1,51.519249,-0.003443
1,51.519249,-0.003443
,,
,,
,,
,,
,,
,,
,,
,,
,,
